,X_Max,Y_Max,Dist_Max,X_Min,Y_Min,Dist_Min,X_Mean,Y_Mean,Dist_Mean,X_Var,Y_Var,Dist_Var,Answer
0,904.6508916086757,735.1877946932891,9495.982468955439,67.50226020812988,52.78994864665128,-6243.496357960456,435.30752397630897,367.8723775674194,867.2458603649051,106317.46275082135,57006.62618444797,21118953.700669456,map
1,904.6508916086757,735.1877946932891,9495.982468955439,67.50226020812988,67.27874279022217,-6243.496357960456,436.5706162283982,385.99363283892427,1367.5464815981131,107395.85456962716,47602.2270527339,19409333.283590134,map
2,904.6508916086757,735.1877946932891,9495.982468955439,67.50226020812988,67.27874279022217,-8324.661810613943,445.02561416983116,380.6018566028109,144.455300536719,103411.95173384316,47996.46588451129,27468707.245076403,map
3,904.6508916086757,735.1877946932891,9495.982468955439,67.50226020812988,6.102458922156337,-8324.661810613943,476.8007841354009,329.273074012123,352.57184580206757,89579.67631023566,58512.147199094194,26872524.426486444,map
4,904.6508916086757,735.1877946932891,5540.16620498615,67.50226020812988,6.102458922156337,-8324.661810613943,502.0705357486082,362.97248816138716,-792.3389010934764,77990.6866476086,58447.364435932184,16717643.75288406,map
5,904.6508916086757,735.1877946932891,5540.16620498615,271.03801175533295,2.6198753334299547,-8324.661810613943,529.616859545705,356.50660141570796,-1098.111696358825,58977.00079498919,63114.15750329093,16450653.940658698,map
6,860.4731255950563,1249.0227612101014,5540.16620498615,74.60322076255977,2.6198753334299547,-8324.661810613943,446.61209246109337,455.3589807566306,-58.24959518881815,58697.997760051745,139741.9020330903,15373806.933953501,map
7,826.4515824174036,1249.0227612101014,6243.496357960456,74.60322076255977,2.6198753334299547,-8324.661810613943,406.4364152830382,431.27344618109754,12.083420108612518,37889.63198550145,152320.09780258534,16298281.962395307,map
8,826.4515824174036,2045.5272091042855,14568.158168574399,74.60322076255977,2.6198753334299547,-8324.661810613943,393.6387212306307,589.0971179646401,1677.0157822314009,35611.2406195109,414035.0833384103,36273573.46630262,map
9,826.4515824174036,2045.5272091042855,14568.158168574399,74.60322076255977,2.6198753334299547,-9695.290858725763,381.2408314138428,546.8542466058809,499.3701510934761,39565.862557409186,422085.3235215088,49084410.02791081,map
10,1478.0066387958504,2045.5272091042855,16649.323621227886,74.60322076255977,2.6198753334299547,-9695.290858725763,488.31616769864684,646.6402204351178,2164.3025132162647,160406.67506481314,563420.0548089283,74956813.23182923,map
11,1478.0066387958504,2045.5272091042855,16649.323621227886,74.60322076255977,2.6198753334299547,-9695.290858725763,471.6045386785713,703.7594569634331,2164.3025132162647,150642.14137801668,543669.345566351,74956813.23182923,map
12,1478.0066387958504,2045.5272091042855,232686.9806094183,74.60322076255977,2.6198753334299547,-9695.290858725763,539.9791229422556,777.6383167234342,26265.46675521949,166918.19489791666,535810.4293853836,5321848542.771656,map
13,2101.298797639178,2045.5272091042855,339229.9687825182,74.60322076255977,2.6198753334299547,-9695.290858725763,707.7193681326225,867.1458280350182,60188.46363347131,405015.53010529745,462463.5873763381,14849538277.583513,map
14,2101.298797639178,2045.5272091042855,339229.9687825182,74.60322076255977,2.6198753334299547,-9695.290858725763,746.7306081381046,904.0094381834591,61946.27613347131,394373.3172072512,447103.35682332393,14637696744.835577,map
15,2101.298797639178,2045.5272091042855,339229.9687825182,74.60322076255977,87.88490890836367,-9695.290858725763,851.6691152732626,975.1998791627369,64345.773248495614,410337.5358440051,355183.4335284265,14353864472.511692,map
16,2101.298797639178,2045.5272091042855,339229.9687825182,181.9113945366603,87.88490890836367,-11718.75,926.3737960198938,895.3363627501312,62758.38578312165,337144.4078351939,370368.67221176566,14591386642.412941,map
17,2101.298797639178,2045.5272091042855,339229.9687825182,181.9113945366603,271.00465304303367,-11718.75,1018.855395285795,1017.112931652154,61093.453420998856,326562.4072768587,300155.849316589,14828203236.441248,map
18,2101.298797639178,1870.3244069276425,339229.9687825182,181.9113945366603,271.00465304303367,-11718.75,1040.931836468761,999.5926514344895,59082.620983642795,301868.77049560903,263185.21523718134,15076536758.132801,map
19,2101.298797639178,4224.429889722619,339229.9687825182,636.9276390181354,450.3875970840454,-12486.992715920913,1143.9218397050013,1394.9351751024483,58803.45079792328,211337.02684031983,1186049.3965536521,15119984434.553047,map
20,3173.383540094953,4615.2676553557485,339229.9687825182,636.9276390181354,450.3875970840454,-716961.4984391258,1313.4595298349118,1683.1571873394569,-14557.631408112089,624633.8997981248,2233327.4002693766,75810629123.70033,map
21,3173.383540094953,5595.400062624438,339229.9687825182,636.9276390181354,450.3875970840454,-716961.4984391258,1415.8164954950857,2162.1777069374157,-19128.628839804034,580616.3348177493,3593351.8332360056,75850556192.86789,map
22,4356.932069458896,8241.472829765136,339229.9687825182,636.9276390181354,450.3875970840454,-716961.4984391258,1756.0313170017575,2880.1025783117716,-45727.191624991436,1389521.7209868585,6992659.619779274,68041095396.96483,map
23,4364.871085620447,9470.670702057994,21913.805697589476,636.9276390181354,450.3875970840454,-716961.4984391258,1982.3885457998847,3737.051891313771,-83396.28631801953,2075572.7604145284,10567751.037861291,50006285173.22206,map
24,4364.871085620447,9470.670702057994,21913.805697589476,636.9276390181354,450.3875970840454,-716961.4984391258,2098.4388923712077,4196.381686581533,-86205.32371414141,1905200.4890293446,9763743.301892601,49467070981.30704,map
25,4364.871085620447,9470.670702057994,-5540.16620498615,636.9276390181354,450.3875970840454,-716961.4984391258,2295.484681989094,4884.115541303539,-90477.86973655384,1984289.2963927516,9172208.04610001,48623075351.299385,map
26,4364.871085620447,9470.670702057994,-5540.16620498615,370.66638469696045,1305.6505979285898,-716961.4984391258,2250.386317635903,5547.358775461102,-90673.18223655384,2152333.548203056,7036368.231326955,48589273175.30697,map
27,4364.871085620447,9470.670702057994,-5540.16620498615,324.62544298415804,1870.3244069276425,-716961.4984391258,2144.4956272869667,5894.344213900586,-90363.05970014675,2468443.6322023575,4969666.127965223,48645552081.21618,map
28,4364.871085620447,9470.670702057994,-7304.601899196491,324.62544298415804,4224.429889722619,-716961.4984391258,2136.384194638205,6346.543648746653,-90785.60557964814,2496276.1104880045,2970821.6777772587,48567689611.12177,map
29,4364.871085620447,9470.670702057994,-4162.3309053069715,324.62544298415804,4615.2676553557485,-716961.4984391258,2221.4825088738644,6444.985464395827,-89953.13939858673,2393849.821517073,2603496.8518993873,48719466159.95471,map
30,4364.871085620447,9470.670702057994,-4155.124653739612,324.62544298415804,3109.1631944820556,-43628.80886426593,2066.2106699970304,6294.375018308458,-18672.50202004812,2306491.2086735573,3442719.950902484,209746646.2369508,map
31,4364.871085620447,9470.670702057994,2081.1654526534858,324.62544298415804,3109.1631944820556,-37460.97814776274,2301.5794518492135,6051.208775591875,-14101.50458835618,2659990.9529998293,4411722.8640418695,165186344.79910383,map
32,4592.562069133833,9470.670702057994,2081.1654526534858,324.62544298415804,2698.3525080686395,-37460.97814776274,2325.142451816707,5496.896743422225,-10563.523318845253,2773165.9330343436,4786364.001106967,139428056.90357494,map
33,4592.562069133833,7591.862832346269,2081.1654526534858,324.62544298415804,1653.7663679044067,-20811.654526534858,2096.392555290449,4715.206310006866,-6817.4255040689795,2259569.4981437456,3993960.920214193,55848330.26528775,map
34,4592.562069133833,7591.862832346269,2081.1654526534858,324.62544298415804,1653.7663679044067,-20811.654526534858,2132.9476287538464,4349.998612069436,-5570.888107947097,2261854.6406638953,4710540.715838153,55741598.47968835,map
35,4592.562069133833,7082.819938659668,3906.25,324.62544298415804,1560.8780086041609,-13671.875,1872.5136926595762,3746.900129695224,-3099.097655293611,2228340.772211514,4003010.9740095544,33123565.7322285,map
36,4592.562069133833,6392.318755388315,3906.25,324.62544298415804,425.7887623621826,-9765.625,2042.5385814223405,3081.197012065476,-1439.7260793257506,1949977.7969216378,3499656.900028189,21671669.992767468,map
37,4592.562069133833,6392.318755388315,3906.25,555.8133125305176,425.7887623621826,-9765.625,2188.1896168739972,2802.336734546743,-318.64088940610145,1606084.8661374212,3227342.5753879156,19628822.41806157,map
38,4592.562069133833,5208.848046214354,4162.3309053069715,758.4691047668457,425.7887623621826,-4162.3309053069715,2333.060504683933,2470.9580734584006,1074.1547011245957,1290441.0420410512,1681808.6669733801,9788245.070193011,map
39,4592.562069133833,3163.7376354586095,4162.3309053069715,758.4691047668457,425.7887623621826,-4155.124653739612,2307.2553264276457,2054.425316405834,1905.9002570292537,1312598.4712679482,882535.4687101389,7027532.586290803,map
40,4592.562069133833,3163.7376354586095,4162.3309053069715,683.9462423175727,176.66295713490177,0.0,2213.5834355267416,1761.1752926711185,2737.6458129339126,1543263.147107893,1055153.6600703497,2742804.7644968885,map
