,X_Coordinate,Y_Coordinate,Distance(median),Distance(direct),Date
124,301.83815002441406,301.937255859375,868.0,863,2022-12-19 14:46:29.324
125,299.9971389770508,302.31027603149414,863.5,860,2022-12-19 14:46:29.355
126,298.52989196777344,302.8564167022705,864,858,2022-12-19 14:46:29.393
127,297.1504592895508,303.11920166015625,862.0,853,2022-12-19 14:46:29.425
128,296.4166069030762,303.0337429046631,859.0,854,2022-12-19 14:46:29.456
129,294.82093811035156,301.814661026001,859,853,2022-12-19 14:46:29.493
130,293.37793350219727,300.24702072143555,857,851,2022-12-19 14:46:29.525
131,292.39933013916016,298.56794357299805,852,847,2022-12-19 14:46:29.556
132,292.0843505859375,297.0815849304199,848.0,844,2022-12-19 14:46:29.594
133,290.3395652770996,295.29725074768066,846,843,2022-12-19 14:46:29.625
134,288.9276695251465,292.6515483856201,848,848,2022-12-19 14:46:29.656
135,288.1756782531738,289.54161643981934,850,850,2022-12-19 14:46:29.694
136,285.5087089538574,285.31951904296875,851.0,850,2022-12-19 14:46:29.725
137,284.1960334777832,280.3794193267822,856.0,865,2022-12-19 14:46:29.756
138,282.7112007141113,275.87425231933594,860,862,2022-12-19 14:46:29.794
139,280.28125762939453,270.327730178833,870,0,2022-12-19 14:46:29.825
140,277.3680305480957,264.8185157775879,1214.5,0,2022-12-19 14:46:29.866
141,280.16223907470703,267.64211654663086,873.0,0,2022-12-19 14:46:29.894
142,274.4122505187988,260.36478996276855,1223,0,2022-12-19 14:46:29.994
143,0.0,0.0,0,0,2022-12-19 14:46:30.026
144,251.50213241577148,213.05070877075195,1233,1319,2022-12-19 14:46:30.072
145,247.8543472290039,209.95523929595947,1316,0,2022-12-19 14:46:30.094
146,245.20797729492188,205.0270128250122,1333,0,2022-12-19 14:46:30.126
147,242.2934913635254,199.63816165924072,1336,0,2022-12-19 14:46:30.157
148,237.93930053710938,194.3052864074707,1293,0,2022-12-19 14:46:30.195
149,233.92465591430664,189.2363691329956,1302.0,1395,2022-12-19 14:46:30.226
150,230.29611587524414,184.30676937103271,709.5,1319,2022-12-19 14:46:30.257
151,227.48252868652344,179.12634372711182,663,656,2022-12-19 14:46:30.295
152,225.46926498413086,174.83787059783936,653.0,650,2022-12-19 14:46:30.326
153,221.98326110839844,172.03855991363525,650.0,647,2022-12-19 14:46:30.357
154,218.56624603271484,170.31949996948242,647,647,2022-12-19 14:46:30.395
155,215.72015762329102,168.95703792572021,645,645,2022-12-19 14:46:30.426
156,214.94718551635742,168.85684490203857,645.0,645,2022-12-19 14:46:30.458
157,213.79150390625,168.38533401489258,645.0,647,2022-12-19 14:46:30.496
158,213.17691802978516,168.43953609466553,649,650,2022-12-19 14:46:30.527
159,213.03817749023438,168.07881832122803,649,650,2022-12-19 14:46:30.558
160,213.4275245666504,167.57708072662354,648,650,2022-12-19 14:46:30.596
161,214.05826568603516,167.101092338562,648.5,649,2022-12-19 14:46:30.627
162,215.76446533203125,166.57424926757812,647.0,645,2022-12-19 14:46:30.659
163,217.47369766235352,165.02233028411865,645,643,2022-12-19 14:46:30.696
164,219.81670379638672,164.32823181152344,644.0,644,2022-12-19 14:46:30.727
165,221.60964965820312,163.3396339416504,641,641,2022-12-19 14:46:30.759
