,X_Max,Y_Max,Dist_Max,X_Min,Y_Min,Dist_Min,X_Mean,Y_Mean,Dist_Mean,X_Var,Y_Var,Dist_Var,Answer
0,21789.073944091797,42512.342333793196,109375.0,142.28925888849753,582.7331542968863,-35379.812695109256,5312.948874219809,10809.768270406104,14715.759053189875,41503826.0068183,233929188.21121085,1779895982.0693483,map
1,7621.049880981445,35126.65629386902,109375.0,142.28925888849753,582.7331542968863,-35379.812695109256,3290.333113902669,6753.62647865959,13330.717501943338,8358303.956141278,112696193.74886267,1844372578.0490322,map
2,10940.730571746826,35126.65629386902,109375.0,142.28925888849753,582.7331542968863,-70312.5,4323.132669630392,7862.390477830246,6514.918409915021,12879670.673673157,110174346.4104585,2543466402.4004884,map
3,10940.730571746826,35126.65629386902,109375.0,142.28925888849753,582.7331542968863,-70312.5,3658.953640086854,6974.78872787413,6264.918409915021,12924362.874017067,113703269.19902284,2547710801.5171075,map
4,10940.730571746826,35126.65629386902,109375.0,142.28925888849753,582.7331542968863,-70312.5,3571.139292532611,6689.4285262480425,5037.626022371768,12228301.145177998,113646677.57449108,2452016725.3556085,map
5,10940.730571746826,35126.65629386902,109375.0,8.712387949971655,154.32656216783585,-70312.5,3391.477303813962,6610.212231786822,2436.1692065549105,13256081.892500814,114720395.00632611,2398424480.7919545,map
6,10940.730571746826,35126.65629386902,109375.0,8.712387949971655,154.32656216783585,-70312.5,3898.298937074959,6574.958547404027,5282.817507748666,12165299.590355977,115188808.11747912,2283971918.654063,map
7,10940.730571746826,35126.65629386902,109375.0,8.712387949971655,154.32656216783585,-70312.5,3413.207887549566,5834.655195813845,1733.434791699284,12205220.18003278,119040890.85174328,2171663238.646509,map
8,10940.730571746826,35126.65629386902,109375.0,8.712387949971655,139.76097106933594,-70312.5,3822.83084287183,5790.3579774910895,6193.434791699284,11762684.725867026,119577503.37011497,2307807862.711001,map
9,10940.730571746826,11828.318238258362,40000.0,8.712387949971655,139.76097106933594,-70312.5,3911.6906907559337,2352.0529944623395,-3383.5209906136406,11416793.366869973,13647713.411495699,1029065822.0531402,map
10,10940.730571746826,11828.318238258362,40000.0,8.712387949971655,139.76097106933594,-70312.5,3427.6662177259504,2322.2812207472493,2598.904723341728,12504975.597187355,13718333.582124116,961592355.7404366,map
11,10940.730571746826,11828.318238258362,40000.0,8.712387949971655,139.76097106933594,-70312.5,3274.3415703960627,2273.9147516079315,2650.612941254933,13375420.332463836,13781640.55198442,959728948.6155957,map
12,6742.906405439013,5494.5500251743615,40000.0,8.712387949971655,139.76097106933594,-13333.33333333333,2194.644289612335,1133.2509090758265,9141.03005861567,6638706.162251156,2574197.0259525497,328626231.8114536,map
13,6742.906405439013,5494.5500251743615,40000.0,8.712387949971655,139.76097106933594,-24444.444444444438,2172.0427381325717,1251.3968517638152,6946.585614171226,6721904.155239479,2729067.674063121,433550082.09729534,map
14,5210.5055914984805,2372.932434082031,40000.0,8.712387949971655,139.76097106933594,-24444.444444444438,1715.0350309141563,720.4715129674375,4110.727637510523,4168420.3229127526,541668.0808060062,339688668.15214884,map
15,5210.5055914984805,2372.932434082031,40000.0,29.66986762152777,139.76097106933594,-24444.444444444438,1755.7630658007924,818.4247725068795,3360.7276375105225,4030574.3442133516,514381.5062330901,352164880.88133305,map
16,5179.9774169921875,2372.932434082031,40000.0,29.66986762152777,139.76097106933594,-24444.444444444438,1304.4404575903968,807.0920720333274,4149.682272619004,2602598.8501578057,525266.4858402503,352497238.0506999,map
17,5179.9774169921875,2372.932434082031,45454.54545454544,29.66986762152777,139.76097106933594,-24444.444444444438,1320.519907857943,911.7048994664901,8695.136818073548,2601211.8175937477,484684.3554041124,517192825.74692655,map
18,4287.624458368561,8049.626504221269,45454.54545454544,29.66986762152777,185.2966372105879,-56191.46722164411,1231.2846119955805,1702.6914527816837,-924.0099040908623,1915508.236323934,5384398.8144909255,773303613.3405606,map
