,X_Acceleration,Y_Acceleration,Dist_Acceleration,Movement
115,2328.8310008291546,46.383701923740304,8324.661810613943,1
116,539.8959003987405,425.6266966421645,0.0,0
117,110.86836069599312,1255.1584551410106,60353.798126951086,1
118,1757.0630568744084,804.3612699478895,-60353.798126951086,1
119,343.6133471882181,481.65836492733945,15235.457063711912,0
120,569.0686784599375,447.5223410265998,-31217.481789802285,0
121,442.93701648701057,81.24858140945435,35156.25,0
122,424.4246971573793,1.8228124053194252,-4155.124653739612,0
123,465.0675667435672,1096.5964548545621,-60353.798126951086,1
124,215.10764289715075,3144.3862835648897,97814.77627471382,1
125,304.9116055390841,2482.9478805415188,-55401.662049861494,1
126,2323.3133845968773,5983.676176041395,14568.158168574399,1
127,4496.984183788355,6196.741014719009,-87890.625,1
128,2736.6754420906946,2431.393990556289,-598337.9501385042,1
129,3195.096749296734,3253.8256213518625,-6243.496357960456,1
130,1377.1811335441596,1226.8161674443936,-6243.496357960456,1
131,2013.8642794537743,1451.1568064174494,2770.083102493075,1
132,4770.27694591008,2613.0874744935286,907388.1373569197,1
133,4331.991076469366,1713.2051289081573,80078.125,1
134,2151.5262424120283,2647.833150509652,-9695.290858725763,1
135,1548.544797391167,1714.5893204100544,31217.481789802285,1
136,611.1057690353472,1119.2821935361926,-60353.798126951086,1
137,477.5020103747646,581.4520791409079,-9053.870529651425,0
138,151.6938209531471,189.5427703857422,78125.0,0
139,205.35393960692227,108.58201045113458,0.0,0
140,7763.516539681982,5631.539299877727,40166.20498614958,1
141,31158.626079559326,22424.161434173584,-62500.0,1
142,9162.418552045276,7288.671805136657,-6243.496357960456,1
143,13397.48501777649,8043.888956308365,-113281.25,1
144,8782.045993118114,6143.630706702574,-22160.6648199446,1
145,13516.651356009363,9905.510464766518,-27055.150884495313,1
146,13666.301810654648,11710.00914320613,-95733.61082206033,1
147,10949.379340673991,8594.730285243275,-84002.92184075965,1
148,11760.96498966217,10324.660688638687,-31250.0,1
149,11330.365390360847,11218.365719861715,-61394.38085327783,1
150,6659.975342473165,6439.322579930694,-23545.706371191136,1
151,8303.575783688864,8034.443135812304,-54110.30176899063,1
152,4567.633558386446,7192.212758773819,-10405.827263267429,1
153,3737.584375608661,3337.411008713318,-2770.083102493075,1
154,1197.2433322426182,7284.920620000324,0.0,1
155,2214.871346950531,8170.3998148441315,13671.875,1
156,1261.8881183317824,3759.3128278314903,36011.080332409976,1
157,227.81006875569065,6959.520195078774,-24973.985431841826,1
158,864.638250154343,5601.650718347704,4162.3309053069715,1
159,708.862685100445,3749.0892278189676,34626.038781163435,1
160,175.84920797846115,5617.846311317149,-6243.496357960456,1
161,257.6607695230021,3662.7643438333275,-41623.309053069715,1
162,270.6480158332973,2018.725112534626,24930.747922437673,1
163,1351.3396359383128,220.6054115890836,-10405.827263267429,1
164,708.2149386405945,308.3422780036926,-25390.625,0
165,1399.3915758634869,562.1791216144932,13850.415512465373,1
166,800.4909995691336,1843.1418396059603,-20811.654526534858,1
167,1468.3607341596849,4986.932696958734,-33298.64724245577,1
168,1494.574084506392,2690.0352203284606,-4847.645429362881,1
169,1545.7661417346837,5289.17104222896,9365.244536940685,1
170,2393.08923482906,4821.997135877609,-42968.75,1
171,2945.4006712851965,4750.724644541992,-24930.747922437673,1
172,4975.897464494178,8354.067926476444,-35379.812695109256,1
173,6478.991394360528,5804.095630467124,0.0,1
174,2037.9571042893006,4099.703231346574,-37396.12188365651,1
175,331.5333149063475,1680.5904836982145,8324.661810613943,1
176,1687.3397690990294,614.5157323289243,11897.679952409278,1
177,4116.904978849449,3822.8229600556037,-5102.04081632653,1
178,313.03405761718744,253.091812133789,399.99999999999994,0
179,8269.995450973067,13331.025838851929,39062.5,1
180,1463.5973244625181,812.756779538729,-4162.3309053069715,1
181,740.3689287630111,1373.2910156249995,11687.363038714386,1
182,6739.3481731414795,4490.017890930176,-132812.5,1
183,2519.843729676118,2029.5697866195692,4162.3309053069715,1
184,2540.9087538719177,1341.4956629277387,21484.375,1
185,2196.3568605544497,1394.8873799922928,-23545.706371191136,1
186,6053.499823182231,2559.0227744333697,-24973.985431841826,1
187,6603.673643177678,2450.536118585783,20811.654526534858,1
188,4066.0076194192566,2451.5241797280773,5540.16620498615,1
189,8475.773044232894,4186.79895311687,-45785.63995837668,1
190,9068.69846625829,4786.9290323088735,4162.3309053069715,1
191,4726.975248130735,3053.0126471268504,0.0,1
192,8785.79162534144,5542.822608590497,-4162.3309053069715,1
193,8310.00638677972,7547.324951679971,-4162.3309053069715,1
194,10727.880582466914,10306.713486438885,2846880.9073723997,1
195,5549.5310772470075,5840.535714648639,0.0,1
196,2563.8772006917725,1998.6492414288846,9959.257582616568,1
197,5321.345053428459,12332.191152020916,-90909.09090909088,1
198,4326.12868675208,6585.175735521266,45785.63995837668,1
199,1738.4934500905388,2452.112960297363,-4526.935264825713,1
200,5728.824079529311,5940.524014559658,-70247.9338842975,1
201,1970.0825214385986,5374.979227781296,-11718.75,1
202,1976.1790399966026,1327.9419089535454,-4725.897920604913,1
203,2724.5135346720035,6222.843138639356,-24793.38842975206,1
204,396.4936587539611,1030.0200683815306,-4526.935264825713,1
205,428.4083843231201,1148.1530964375654,76171.875,1
206,873.2819360149791,1190.0436779686618,-140495.867768595,1
207,969.195093002081,1655.7016680317538,12486.992715920913,1
208,576.8499206017995,866.8031774531584,-14486.192847442282,0
209,3305.072626791709,8119.630419518805,86776.85950413221,1
210,3695.8501936865887,6567.134321294024,22892.81997918834,1
211,1896.0202425623868,3288.894176699015,-19918.515165233137,1
212,10530.92893490121,17635.960224246188,-86776.85950413221,1
213,4085.4177167338703,8578.722236307682,-77003.12174817896,1
214,1322.900401677088,2887.8847038438794,-27161.611588954278,1
215,779.1755613216682,13686.448089347396,-57851.23966942148,1
216,2256.0950193569674,387.13163594842166,10707.911957168351,1
217,20029.025607638883,45331.06486002603,453333.33333333326,1
218,28.463719716111765,467.0740733106977,-2473.2461355529126,0
219,63816.66395399304,18229.675292968746,604444.4444444443,1
220,2142.6610718407373,1696.9647045314123,12486.992715920913,1
221,2831.891179084889,1959.4654440879822,-31250.0,1
222,2183.823623824415,930.4071709219775,39444.850255661055,1
223,4161.968827247509,1600.552350282669,-95703.125,1
224,2325.3378337182503,4067.535082829978,101977.1071800208,1
225,2645.7670224331164,3130.866107146525,-1474068.663257852,1
226,2611.3539934158325,1740.921288728714,-9765.625,1
227,3578.4321446572576,4591.2719790074625,-18730.48907388137,1
228,1628.062071232254,3990.3344870274086,-6925.207756232687,1
229,2868.525319491415,6119.314267161484,-8324.661810613943,1
230,2232.0449352264404,6967.373192310333,-9765.625,1
231,1297.8605146913196,3450.2460277690343,-2716.161158895428,1
232,9176.73110961914,29182.881116867065,0.0,1
233,59.9720205168359,122.77811885051973,0.0,0
234,26338.789999372333,39281.03383862903,-34026.46502835538,1
235,31674.533420138883,76134.23665364581,44444.44444444444,1
236,4722.08711780941,9589.041433026712,-2081.1654526534858,1
237,45.07556965178173,1017.602246950129,445.89774078478,1
238,77153.44429016113,53850.71039199829,39062.5,1
239,7045.302034415036,2244.0009500181245,5540.16620498615,1
240,3087.880336035054,945.2391117346025,8324.661810613943,1
241,31827.539205551147,3370.64266204834,54687.5,1
242,4967.85600660838,2178.598965407288,7304.601899196491,1
243,4651.9935131073,4795.1191663742065,15625.0,1
244,3564.622667100694,6808.288826430139,9182.736455463728,1
245,2935.29276945153,8985.994300063774,6530.612244897959,1
246,249.55749511718744,465.01922607421864,-199.99999999999997,0
247,12208.335101604462,4519.689828157425,48828.125,1
248,180.99417018762563,178.85686384131805,0.0,0
249,11055.76753616333,16736.313700675964,-7812.5,1
250,1124.4374959422612,2137.366424307017,0.0,1
251,1093.6707258224487,877.8087794779622,1953.125,1
252,966.3370471839229,2112.2149448613095,-2081.1654526534858,1
253,386.2513069300771,1847.8958890708861,-2770.083102493075,1
254,1348.4418950393467,1936.326041802159,-4162.3309053069715,1
255,2234.078842941109,2373.904765086417,2081.1654526534858,1
256,1006.747216729246,3449.830982493562,0.0,1
257,2598.5193798370833,3280.9770566243656,10405.827263267429,1
258,4045.881416249349,2169.7331169517424,4162.3309053069715,1
259,2207.1352295598167,818.4031436317846,4155.124653739612,1
260,3369.675714689288,87.88490890836367,-2081.1654526534858,1
261,719.3908095359802,517.7780985832214,3906.25,0
262,1629.4803995560167,6.854751843270633,1460.9203798392982,1
263,4258.565604686737,1694.7649419307709,-5859.375,1
264,3218.5962371349824,2514.8421494943414,-10405.827263267429,1
265,1779.2498305894,2156.3870754928803,-4155.124653739612,1
266,2105.903427012877,2356.9351180411027,-4162.3309053069715,1
267,3273.6361026763916,2052.001655101776,1953.125,1
268,977.0538668223035,1390.6077334755346,-1385.0415512465374,1
269,2973.7172836319583,3758.211165635568,0.0,1
270,5718.354255922378,2901.2142185365988,0.0,1
271,2221.1629598094487,2100.315780850989,0.0,1
272,3700.494518141096,5612.606560650526,0.0,1
273,6673.2194247528605,6427.923672901355,10405.827263267429,1
274,3168.998993004458,4616.193163758169,-1385.0415512465374,1
275,6606.015652945336,7436.039792635437,2081.1654526534858,1
276,6168.178911635828,7246.456086697612,2081.1654526534858,1
277,3245.6363667411883,4414.930898396923,-2770.083102493075,1
278,4332.996904850006,8173.137903213501,0.0,1
279,2688.1905673816777,6805.483434004233,4162.3309053069715,1
280,2270.5109826085704,5630.390135535282,-2770.083102493075,1
281,2377.258999414672,7084.619242244465,-10405.827263267429,1
282,2219.700813293457,4338.455200195277,3125.0,1
283,25449.2223615477,36306.889099482236,-124260.35502958577,1
284,7257.908582687378,51388.442516326904,-39062.5,1
285,11.379912878672041,493.73401723828164,602.2055779291655,0
286,20452.325033679233,12869.055581555182,16620.498614958447,1
287,5577.238243650878,12216.35959398976,29136.316337148797,1
288,3857.3518395423334,10605.286806821823,83984.375,1
289,3298.0488277868553,8044.744792737459,767313.0193905818,1
290,6784.405346095434,11984.143371264587,14568.158168574399,1
291,5172.308724330819,11879.229272689461,8324.661810613943,1
292,4071.74023234617,6775.1559524325585,4155.124653739612,1
293,4430.566444357218,7305.284196454582,-22892.81997918834,1
294,3927.312209876652,5796.236004467188,16649.323621227886,1
295,2386.986053551294,2762.709958401413,15235.457063711912,1
296,3335.02190914412,1443.9085643819913,-39542.143600416224,1
297,3277.2868871689398,2328.883856534958,37109.375,1
298,576.4578187894559,1713.7606718533589,-40166.20498614958,1
299,108.28818044354837,2020.8765639227897,-64516.12903225805,1
300,1699.5051897031676,167.85064919569905,49947.97086368365,1
301,237.65246953990652,195.15980643909063,19390.581717451525,0
302,1267.0272843025875,1481.3608731239872,22892.81997918834,1
303,439.1744732857306,2080.947160720936,0.0,1
304,1791.9038471423091,1623.9277213563423,9695.290858725763,1
305,1806.126176752613,4674.929361809918,-8324.661810613943,1
306,3256.3462589832734,4459.265987781282,8324.661810613943,1
307,2272.466073923331,3188.131358731663,0.0,1
308,1404.1476779514517,2026.6850789388016,4444.444444444443,1
309,2549.7376918792725,124.38744306564331,3906.25,1
310,2268.3183242079294,1382.801341217971,-11080.3324099723,1
311,1884.6430465904652,3566.4839253342425,31217.481789802285,1
312,1889.4064562873366,3034.768317914163,-8324.661810613943,1
313,26.88831753203422,411.71908378601074,-2604.1666666666665,0
314,2771.6742621527774,3370.920817057291,62222.22222222221,1
315,244.2300319671631,5880.855023860931,-42968.75,1
316,46.85484332802152,782.8394571940103,4444.444444444443,0
317,1234.704437678501,8845.712339448797,5540.16620498615,1
318,732.4536310646461,10942.385670545817,-8324.661810613943,1
319,891.9484657502541,10689.865413987181,0.0,1
320,905.4622491640664,7247.422870836839,15235.457063711912,1
321,1748.3276728341425,14996.500410271816,-53254.437869822475,1
322,881.6674398209279,10872.482633243364,-14568.158168574399,1
323,137.81255910133112,1035.1678068080205,-3915.9843360626546,1
324,7793.407008280448,17107.37073743661,-856099.3425858289,1
325,3440.2683377266485,17093.857750296647,-13671.875,1
326,2919.255632763722,17439.52764060563,-12486.992715920913,1
327,1764.4295732070204,9809.980101862811,-1385.0415512465374,1
328,2917.5884393697966,12599.040020516955,12486.992715920913,1
329,3274.089960104161,12214.51377273226,1311134.235171696,1
330,1674.0814800738756,8010.150983393028,-9695.290858725763,1
331,4403.097448438194,9382.190366937455,0.0,1
332,3660.8788274950184,9736.945304116456,-45785.63995837668,1
333,2805.8366432084667,5830.0673466309945,-1120498.6149584488,1
334,2508.649716888273,7191.111220281403,-16649.323621227886,1
335,3085.5834484100897,3207.1955502033234,-1953.125,1
336,661.0098505123387,1748.4632872420557,-5843.681519357193,1
337,1910.142600536513,75.66064596176147,0.0,1
338,528.9766468442259,526.356771510796,4162.3309053069715,0
339,560.6072761345832,763.2828815491906,4155.124653739612,0
340,747.6568470140152,254.4553917478944,0.0,0
341,366.901631906114,1076.3519636426083,8324.661810613943,1
342,1179.967230376814,569.2127999176279,-4155.124653739612,1
343,1564.2640493910963,526.9224264123064,12486.992715920913,1
344,2202.6896476745605,1154.3557047843933,-15625.0,1
345,1836.2654134946808,2382.109860071219,1221329.4375456534,1
346,4158.131778240204,3523.8638520240784,-5859.375,1
347,1286.2793984943476,2837.11658680234,-1731529.6566077,1
348,1238.0330516361198,1232.6768890972219,4155.124653739612,1
349,626.5074603887551,556.7830509499381,2081.1654526534858,0
350,2120.3524364268987,2416.477739252731,-15608.740894901142,1
351,2568.74806923121,1917.5701161204959,3121.748178980228,1
352,578.967488043196,1752.5152486447153,11080.3324099723,1
353,1654.173407420596,3403.0394301082038,1702393.3402705512,1
354,1866.072416305542,3467.313945293371,-5859.375,1
355,2671.402679733111,1962.569789175962,32140.248356464563,1
356,2886.913716793116,1565.8792108297903,-64453.125,1
357,7381.895702413663,2745.004151787832,52029.13631633714,1
358,4880.699094312634,2452.09876189928,5540.16620498615,1
359,8377.011683183266,2968.4378378845863,-14568.158168574399,1
360,9363.156575690138,4483.32120675072,-16649.323621227886,1
361,8420.17810430557,2781.413598734295,-13850.415512465373,1
362,12150.346674606528,4334.52419634292,-43704.4745057232,1
363,11908.166986598431,5562.114417863065,-14568.158168574399,1
364,8206.803382598793,4127.956823629025,-27700.831024930747,1
365,13481.304049491882,7638.595998287201,5859.375,1
366,11996.766406961335,7440.386403983827,-66597.29448491154,1
367,10055.610677872299,4368.4293688829985,-103878.11634349031,1
368,12346.599154120115,5277.441145850269,-101977.1071800208,1
369,9979.144839664898,3997.185475868439,10405.827263267429,1
370,8429.239331189945,349.46483918504373,-13850.415512465373,1
371,8405.234885637517,6209.015226016802,0.0,1
372,15300.512313842773,7669.627666473389,2753472.222222222,1
373,5199.305216471353,13074.17551676432,0.0,1
374,169.0783437573842,317.89696734884507,1058.601134215501,0
375,15788.264572620392,12420.779094099998,-25390.625,1
376,3306.553954186366,3816.8846559489693,0.0,1
377,6393.49222183272,13634.562492370605,23437.5,1
378,390.19051478857796,1084.8315175489731,-9053.870529651425,1
379,307.16053529038754,1599.1361778806474,-29136.316337148797,1
380,185.60985448948233,434.2454292106763,-36011.080332409976,0
381,568.6320325710522,1296.7787473681162,83246.61810613943,1
382,740.5117324686198,338.827286004772,41623.309053069715,0
383,744.1904684546312,2628.193009778439,-128544.42344045364,1
384,117.98103992191037,1506.7967854781125,6337.709370755998,1
385,1635.8342800874736,3729.809335317621,0.0,1
386,4621.300815550748,8752.543078966375,-28925.61983471074,1
387,1774.9998784270315,2360.0784239589816,0.0,1
388,4393.094288074759,5004.348913663194,0.0,1
389,2297.5889929774066,3904.8802489388618,9695.290858725763,1
390,1800.0131343083374,2010.9627174909945,-29136.316337148797,1
391,4.76340969693028,1323.9897252617714,-12486.992715920913,1
392,8177.585998419775,374.9616655373895,128544.42344045364,1
393,1519.4429567044979,891.4330956615885,0.0,1
394,2942.122519016266,2932.716161012594,-27343.75,1
395,6911.064967636233,6402.248193409933,-82644.62809917354,1
396,2851.390838623047,3113.3472919464466,50000.0,1
397,167.5548048683291,67.23366446740366,0.0,0
398,4849.209349571503,6944.162363490861,-8310.249307479224,1
399,1659.691333770752,29118.508100509644,-218750.0,1
400,1471.2184047879248,1738.436506015366,-5671.077504725896,1
401,272.6539969444275,3843.046724796295,39062.5,1
402,2335.519839412892,1551.096590876666,0.0,1
403,1235.1945042610168,2192.9852664471227,13671.875,1
404,512.7413587937369,1309.937666655768,27055.150884495313,1
405,3315.3187144886356,3732.216259664622,-111570.24793388427,1
406,247.39408341939225,217.95063010166956,-23540.063377093706,0
407,765.6784137007348,716.4168184183142,83246.61810613943,0
408,189.58107960922726,1409.3106996359577,26465.028355387516,1
409,1115.3523805362252,44.359252802663235,0.0,1
410,543.7972697805851,1041.2103075309813,-6337.709370755998,1
411,4502.288566147985,213.6309284810381,-28925.61983471074,1
412,739.2838597297668,3024.9170958995264,13671.875,1
413,913.4000551047079,1661.5296131271039,6616.257088846879,1
414,9005.786340493558,8842.778341080711,22684.310018903583,1
415,3655.123040777835,6407.143298098437,-56191.46722164411,1
416,2094.957827442423,3423.410176475347,6337.709370755998,1
417,10458.26052831224,16396.7944373768,57851.23966942148,1
418,4149.485577157582,3609.920267508007,-14568.158168574399,1
419,210.83584842017032,1220.836958878717,18107.74105930285,1
420,7496.925743405893,759.2797955403028,-26465.028355387516,1
421,5571.601542175999,320.42861605037876,-56191.46722164411,1
422,520.5215946321747,3462.5820513198323,29136.316337148797,1
423,3059.022644550186,3537.08821980907,0.0,1
424,2114.993600517852,2659.858203455263,27055.150884495313,1
425,52.462880457078995,2290.3466559255107,-36215.4821186057,1
426,1529.7408931511488,6553.279466865358,82644.62809917354,1
427,79.39016161550467,3396.430199153713,0.0,1
428,1037.1866567256818,1949.1220718598695,18107.74105930285,1
429,1750.1105946942791,6713.946003558971,-82644.62809917354,1
430,2479.55322265625,4031.248390674591,39062.5,1
431,4480.701331417468,2565.5129201454374,-70759.62539021851,1
432,3309.1442076453213,3392.8086552923737,38781.16343490305,1
433,7464.06451968571,6473.77149123425,-58272.632674297594,1
434,4301.108419895172,6193.164736032597,13671.875,1
435,3573.6384924699814,4698.263632284586,-18991.964937910878,1
436,5574.151873588562,5475.841462612152,-64453.125,1
437,7165.438426768989,8301.670419810092,0.0,1
438,5456.760649535795,6694.199305822314,-159279.7783933518,1
439,10940.837562394314,9901.104310796856,-1175858.4807492194,1
440,6370.246410369984,8330.103009939194,-5859.375,1
441,4849.486145509868,6080.039493179041,-27757.48721694667,1
442,6744.116544723622,8980.706334114075,33203.125,1
443,5476.333348237394,8713.705358594561,-12486.992715920913,1
444,3090.0104554406166,5435.190702739515,0.0,1
445,5116.457745634548,8953.721664698636,-1065556.7117585847,1
446,2116.6354417799794,8133.240044116974,-13671.875,1
447,2899.950137531957,6077.907832544853,-2921.8407596785964,1
448,3077.162664216961,8964.08208078946,-8324.661810613943,1
449,3138.6106493073617,8864.884073850886,-4162.3309053069715,1
450,2101.0680389906647,5857.290836010694,0.0,1
451,1377.8162548369653,7669.03006943654,6243.496357960456,1
452,3267.302101286213,8727.042905745966,-4162.3309053069715,1
453,1266.8282041258303,5376.424815846282,2770.083102493075,1
454,1397.5050149177287,8226.289461356171,4162.3309053069715,1
455,1799.8543539851064,6993.042690820921,10405.827263267429,1
456,1450.6944989233466,4418.2991387111,5540.16620498615,1
457,1794.3764328336365,6366.416145189743,18730.48907388137,1
458,862.2556924819946,5139.447748661041,17578.125,1
459,285.1130929282322,4771.283458322394,1335281.2271731186,1
460,372.97606468200684,3892.9469883441925,29296.875,1
461,975.0699649616283,5442.31466398515,70759.62539021851,1
462,224.28517856756406,1866.3617712639832,-13850.415512465373,1
463,183.3912733318158,4139.28394138999,0.0,1
464,1590.5024978051388,2495.193084494504,85327.78355879291,1
465,305.3871218188114,1937.015565148351,-13850.415512465373,1
466,766.2177085876465,833.8317275047302,9765.625,0
467,705.4609761154928,978.166181264633,0.0,0
468,468.79815045205515,1156.7811708192564,0.0,1
469,805.8547973632812,1732.8187823295593,-60546.875,1
470,986.2639777494145,1591.6338076080415,0.0,1
471,181.54154854137812,1895.3682643224658,6925.207756232687,1
472,2064.9381036192763,2345.205221662412,-10405.827263267429,1
473,3111.61799435809,4217.403860419647,-101977.1071800208,1
474,2924.9534712603877,3168.444224011535,-19390.581717451525,1
475,5318.149924278259,3454.6293318271637,-1708984.375,1
476,3471.89054776925,2743.6644428106297,-16649.323621227886,1
477,752.1610841197117,2834.5921693416185,-6925.207756232687,1
478,2771.351761674155,1284.3343395348268,6243.496357960456,1
479,3251.027118154916,1048.545559536778,12486.992715920913,1
480,3362.534118821416,163.6568529123745,2770.083102493075,1
481,6760.507822036743,2274.9044001102448,3906.25,1
482,3759.5211033022238,2921.339624506129,1831425.5983350673,1
483,3228.755538813625,1418.9405784712603,59556.78670360111,1
484,2147.4244815377856,855.2702110838318,-39542.143600416224,1
485,2096.773558427094,846.4579031446291,0.0,1
486,52.148285334790515,2147.5107716060284,69252.07756232687,1
487,1216.4160562727625,358.863378042485,-33298.64724245577,1
488,1020.8040475845337,1181.5130710601807,70312.5,1
489,41.58125689815616,104.73246059259219,-56786.703601108034,0
490,147.9038710896852,1053.4280544761314,43704.4745057232,1
491,602.1743758536029,153.20316437752012,0.0,0
492,2856.3206215644477,1726.9562486136058,6925.207756232687,1
493,2800.7261214717737,3863.3634346953036,-10405.827263267429,1
494,2250.5968809127808,5222.205072641373,39062.5,1
