,X_Max,Y_Max,Dist_Max,X_Min,Y_Min,Dist_Min,X_Mean,Y_Mean,Dist_Mean,X_Var,Y_Var,Dist_Var,Answer
0,3526.5088081359863,8785.799145698325,66597.29448491154,9.53156914975908,16.322980324427288,-203125.0,759.2750740271821,1362.573664095644,-27877.061608576158,1113750.0878013016,6882360.7395744,6861360001.136244,password
1,3526.5088081359863,8785.799145698325,66597.29448491154,9.53156914975908,16.322980324427288,-203125.0,1021.2865434920747,1417.1092569756488,-22171.546520126623,1375266.4764112132,6847626.5921856705,7159972454.21679,password
2,4952.04072092872,8785.799145698325,66597.29448491154,50.65092311069198,298.86198175911096,-203125.0,1515.5374586699704,1613.747933315814,-15511.817071635469,2706859.876832029,6622185.928566761,7931617975.884859,password
3,4952.04072092872,2279.5061655652553,66597.29448491154,50.65092311069198,298.86198175911096,-97656.25,1529.4884954085273,963.1186353025071,-600.9791214969649,2771150.935929691,485711.5503931559,3938349375.294353,password
4,7491.61290576629,4560.012102871298,108220.60353798125,50.65092311069198,298.86198175911096,-97656.25,2220.966770575585,1361.0885196189279,14019.474219883336,6088700.660266461,1730967.369640494,4861357740.443086,password
5,7491.61290576629,4560.012102871298,108220.60353798125,217.92948246002197,298.86198175911096,-97656.25,2748.647993266957,1547.6828370893886,6676.151021392181,6328208.899150995,1931916.1959649164,4542610746.91078,password
6,7491.61290576629,4560.012102871298,108220.60353798125,333.5624933242798,298.86198175911096,-1061634.349030471,3230.1520424294126,1946.8249486919672,-89721.65888165492,5938778.814429577,2475251.9778119987,119817799311.03668,password
7,7491.61290576629,4560.012102871298,108220.60353798125,333.5624933242798,298.86198175911096,-1061634.349030471,3594.404652548373,2233.675862682373,-98248.81246604054,5271266.910331718,2506565.9394259085,117820483713.75963,password
8,7491.61290576629,7606.361460611301,108220.60353798125,814.2952113270429,298.86198175911096,-1061634.349030471,4246.07832123957,2952.290734176858,-92194.12496604054,4795819.341820623,4774680.241879847,118694350453.21158,password
9,7491.61290576629,7606.361460611301,108220.60353798125,814.2952113270429,298.86198175911096,-1061634.349030471,4721.972160484281,3339.4262950771126,-94213.60490527743,3910811.2612002874,4265578.873205267,118031859636.0785,password
10,7491.61290576629,7606.361460611301,108220.60353798125,2649.4878635942373,1375.9108909582524,-1061634.349030471,5372.988331400061,3913.8322053159036,-89086.0686650383,2495785.3988805017,3683849.010308895,118973747925.62604,password
11,7491.61290576629,7606.361460611301,108220.60353798125,3666.0191755215546,1982.7097437260766,-1061634.349030471,5821.264878962009,4282.022934971196,-88045.48593871157,1792234.2809514378,2962961.809814168,119253141709.4577,password
12,7491.61290576629,7606.361460611301,108220.60353798125,3666.0191755215546,2279.5061655652553,-1061634.349030471,5874.851503454413,4375.104747774916,-97890.81095506976,1717441.1251824338,2573994.626241097,116839093879.11525,password
13,9792.657350030078,7606.361460611301,108220.60353798125,4408.892930236244,2871.9753026962835,-1061634.349030471,6487.515320905267,4750.457832120975,-92489.14890520825,2463740.3325609514,2234917.5802251473,117657525740.47334,password
14,9792.657350030078,7606.361460611301,44321.3296398892,4408.892930236244,2871.9753026962835,-1061634.349030471,6289.797577339059,4917.4080474458115,-106240.89675900635,2413490.2631056313,2442985.867515401,113415053858.82445,password
15,14176.092857171678,14019.48534752735,49586.77685950412,4408.892930236244,2913.527871763277,-1061634.349030471,7174.6605480537855,6032.159051928918,-100598.62532305597,8351017.032138336,9802687.872338189,114979783377.7692,password
16,14176.092857171678,14019.48534752735,49586.77685950412,1581.2256909323364,2913.527871763277,-31855.95567867036,6829.48611973856,5896.538036486598,5564.80957999113,11185263.823983364,10491920.693535043,960191385.6490633,password
17,14176.092857171678,14019.48534752735,64516.12903225805,1581.2256909323364,2913.527871763277,-31855.95567867036,6661.2702757995485,6098.000495356144,15138.170662197164,12373078.694849297,9857838.676457895,1094172350.3877163,password
18,14176.092857171678,14019.48534752735,65741.41709276842,1581.2256909323364,2913.527871763277,-31855.95567867036,6418.959799894087,5681.057009017197,21712.312371474007,12858436.398198072,10198698.985549176,1305209122.1853585,password
